name,terminology,code,term,code_type,RecordDate
antipsychotic,BNF,040201060AAAVAV,Olanzapine 20mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,040201060AAAWAW,Olanzapine 5mg orodispersible tablets,null,null
antipsychotic,BNF,040201060AAAXAX,Olanzapine 10mg orodispersible tablets,null,null
antipsychotic,BNF,040201060AAAYAY,Olanzapine 15mg orodispersible tablets,null,null
antipsychotic,BNF,040201060AAAZAZ,Olanzapine 20mg orodispersible tablets,null,null
antipsychotic,BNF,040201060AABABA,Olanzapine 2.5mg/5ml oral suspension,null,null
antipsychotic,BNF,040201060AABBBB,Olanzapine 12.5mg/5ml oral suspension,null,null
antipsychotic,BNF,040201060AABFBF,Olanzapine 5mg/5ml oral suspension,null,null
antipsychotic,BNF,040201060AABGBG,Olanzapine 2.5mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,040201060AABHBH,Olanzapine 7.5mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,040201060BBAAAA,Zyprexa 5mg tablets,null,null
antipsychotic,BNF,040201060BBABAB,Zyprexa 7.5mg tablets,null,null
antipsychotic,BNF,040201060BBACAC,Zyprexa 10mg tablets,null,null
antipsychotic,BNF,040201060BBADAD,Zyprexa 2.5mg tablets,null,null
antipsychotic,BNF,040201060BBAEAE,Zyprexa 5mg Velotabs,null,null
antipsychotic,BNF,040201060BBAFAF,Zyprexa 10mg Velotabs,null,null
antipsychotic,BNF,040201060BBAGAK,Zyprexa 15mg Velotabs,null,null
antipsychotic,BNF,040201060BBAHAL,Zyprexa 15mg tablets,null,null
antipsychotic,BNF,040201060BBAJAP,Zyprexa 20mg Velotabs,null,null
antipsychotic,BNF,040201060BBAKAQ,Zyprexa 20mg tablets,null,null
antipsychotic,BNF,040201060BCAAAD,Zalasta 2.5mg tablets,null,null
antipsychotic,BNF,040201060BCABAA,Zalasta 5mg tablets,null,null
antipsychotic,BNF,040201060BCACAB,Zalasta 7.5mg tablets,null,null
antipsychotic,BNF,040201060BCADAC,Zalasta 10mg tablets,null,null
antipsychotic,BNF,040201060BCAFAQ,Zalasta 20mg tablets,null,null
antipsychotic,BNF,040201060BCAGAS,Zalasta 5mg orodispersible tablets,null,null
antipsychotic,BNF,040201060BCAHAT,Zalasta 10mg orodispersible tablets,null,null
antipsychotic,BNF,040201060BCAIAU,Zalasta 15mg orodispersible tablets,null,null
antipsychotic,BNF,040201060BCAJAV,Zalasta 20mg orodispersible tablets,null,null
antipsychotic,BNF,0402010A0AAAAAA,Amisulpride 200mg tablets,null,null
antipsychotic,BNF,0402010A0AAABAB,Amisulpride 50mg tablets,null,null
antipsychotic,BNF,0402010A0AAACAC,Amisulpride 50mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010A0AAADAD,Amisulpride 25mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010A0AAAEAE,Amisulpride 400mg tablets,null,null
antipsychotic,BNF,0402010A0AAAGAG,Amisulpride 100mg tablets,null,null
antipsychotic,BNF,0402010A0AAAHAH,Amisulpride 100mg/ml oral solution sugar free,null,null
antipsychotic,BNF,0402010A0AAAMAM,Amisulpride 200mg/5ml oral solution,null,null
antipsychotic,BNF,0402010A0BBAAAA,Solian 200 tablets,null,null
antipsychotic,BNF,0402010A0BBABAB,Solian 50 tablets,null,null
antipsychotic,BNF,0402010A0BBACAE,Solian 400 tablets,null,null
antipsychotic,BNF,0402010A0BBAEAG,Solian 100 tablets,null,null
antipsychotic,BNF,0402010A0BBAFAH,Solian 100mg/ml oral solution,null,null
antipsychotic,BNF,0402010ABAAABAB,Quetiapine 25mg tablets,null,null
antipsychotic,BNF,0402010ABAAACAC,Quetiapine 100mg tablets,null,null
antipsychotic,BNF,0402010ABAAADAD,Quetiapine 200mg tablets,null,null
antipsychotic,BNF,0402010ABAAAEAE,Quetiapine 125mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAAAFAF,Quetiapine 150mg tablets,null,null
antipsychotic,BNF,0402010ABAAAHAH,Quetiapine 25mg/5ml oral solution,null,null
antipsychotic,BNF,0402010ABAAAIAI,Quetiapine 12.5mg/5ml oral solution,null,null
antipsychotic,BNF,0402010ABAAAJAJ,Quetiapine 150mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAAAKAK,Quetiapine 300mg tablets,null,null
antipsychotic,BNF,0402010ABAAALAL,Quetiapine 50mg/5ml oral solution,null,null
antipsychotic,BNF,0402010ABAAAMAM,Quetiapine 100mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAAARAR,Quetiapine 200mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010ABAAATAT,Quetiapine 400mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAAAUAU,Quetiapine 75mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAAAVAV,Quetiapine 50mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABAAAWAW,Quetiapine 200mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABAAAXAX,Quetiapine 300mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABAAAYAY,Quetiapine 400mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABAAAZAZ,Quetiapine 6.25mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010ABAABABA,Quetiapine 150mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABAABBBB,Quetiapine 12.5mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010ABAABDBD,Quetiapine 25mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010ABAABEBE,Quetiapine 50mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010ABAABFBF,Quetiapine 20mg/ml oral suspension sugar free,null,null
antipsychotic,BNF,0402010ABAABGBG,Quetiapine 600mg modified-release tablets,null,null
antipsychotic,BNF,0402010ABBBABAB,Seroquel 25mg tablets,null,null
antipsychotic,BNF,0402010ABBBACAC,Seroquel 100mg tablets,null,null
antipsychotic,BNF,0402010ABBBADAD,Seroquel 200mg tablets,null,null
antipsychotic,BNF,0402010ABBBAEAF,Seroquel 150mg tablets,null,null
antipsychotic,BNF,0402010ABBBAGAK,Seroquel 300mg tablets,null,null
antipsychotic,BNF,0402010ABBBAHAV,Seroquel XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBBAIAW,Seroquel XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBBAJAX,Seroquel XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBBAKAY,Seroquel XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBBALBA,Seroquel XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBCAAAV,Sondate XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBCABAW,Sondate XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBCACAX,Sondate XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBCADAY,Sondate XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBCAEBA,Sondate XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBDACAX,Tenprolide XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBFAAAV,Ebesque XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBFABAW,Ebesque XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBFACAX,Ebesque XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBFADAY,Ebesque XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBGAAAV,Atrolak XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBGABAW,Atrolak XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBGACAX,Atrolak XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBGADAY,Atrolak XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBGAEBA,Atrolak XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBHAAAV,Zaluron XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBHABBA,Zaluron XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBHACAW,Zaluron XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBHADAX,Zaluron XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBHAEAY,Zaluron XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBIAAAV,Biquelle XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBIABBA,Biquelle XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBIACAW,Biquelle XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBIADAX,Biquelle XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBIAEAY,Biquelle XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBIAFBG,Biquelle XL 600mg tablets,null,null
antipsychotic,BNF,0402010ABBJAAAV,Mintreleq XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBJABBA,Mintreleq XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBJACAW,Mintreleq XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBJADAX,Mintreleq XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBJAEAY,Mintreleq XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBKABBA,Psyquet XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBKACAW,Psyquet XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBKADAX,Psyquet XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBKAEAY,Psyquet XL 400mg tablets,null,null
antipsychotic,BNF,0402010ABBLAAAX,Brancico XL 300mg tablets,null,null
antipsychotic,BNF,0402010ABBLABAW,Brancico XL 200mg tablets,null,null
antipsychotic,BNF,0402010ABBLACBA,Brancico XL 150mg tablets,null,null
antipsychotic,BNF,0402010ABBLADAV,Brancico XL 50mg tablets,null,null
antipsychotic,BNF,0402010ABBLAEAY,Brancico XL 400mg tablets,null,null
antipsychotic,BNF,0402010ADAAAAAA,Aripiprazole 10mg tablets,null,null
antipsychotic,BNF,0402010ADAAABAB,Aripiprazole 15mg tablets,null,null
antipsychotic,BNF,0402010ADAAACAC,Aripiprazole 30mg tablets,null,null
antipsychotic,BNF,0402010ADAAADAD,Aripiprazole 5mg tablets,null,null
antipsychotic,BNF,0402010ADAAAEAE,Aripiprazole 10mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010ADAAAFAF,Aripiprazole 15mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010ADAAAGAG,Aripiprazole 1mg/ml oral solution,null,null
antipsychotic,BNF,0402010ADAAAHAH,Aripiprazole 9.75mg/1.3ml solution for injection vials,null,null
antipsychotic,BNF,0402010ADAAAJAJ,Aripiprazole 7.5mg/ml oral solution,null,null
antipsychotic,BNF,0402010ADAAAKAK,Aripiprazole 1mg/ml oral solution sugar free,null,null
antipsychotic,BNF,0402010ADBBAAAA,Abilify 10mg tablets,null,null
antipsychotic,BNF,0402010ADBBABAB,Abilify 15mg tablets,null,null
antipsychotic,BNF,0402010ADBBACAC,Abilify 30mg tablets,null,null
antipsychotic,BNF,0402010ADBBADAD,Abilify 5mg tablets,null,null
antipsychotic,BNF,0402010ADBBAEAE,Abilify 10mg orodispersible tablets,null,null
antipsychotic,BNF,0402010ADBBAFAF,Abilify 15mg orodispersible tablets,null,null
antipsychotic,BNF,0402010ADBBAGAG,Abilify 1mg/ml oral solution,null,null
antipsychotic,BNF,0402010ADBBAHAH,Abilify 9.75mg/1.3ml solution for injection vials,null,null
antipsychotic,BNF,0402010ADBDAAAD,Arpoya 5mg tablets,null,null
antipsychotic,BNF,0402010ADBDABAA,Arpoya 10mg tablets,null,null
antipsychotic,BNF,0402010AEAAAAAA,Paliperidone 3mg modified-release tablets,null,null
antipsychotic,BNF,0402010AEAAABAB,Paliperidone 6mg modified-release tablets,null,null
antipsychotic,BNF,0402010AEAAACAC,Paliperidone 9mg modified-release tablets,null,null
antipsychotic,BNF,0402010AEBBAAAA,Invega 3mg modified-release tablets,null,null
antipsychotic,BNF,0402010AEBBABAB,Invega 6mg modified-release tablets,null,null
antipsychotic,BNF,0402010AEBBACAC,Invega 9mg modified-release tablets,null,null
antipsychotic,BNF,0402010AFAAAAAA,Melperone hydrochloride 100mg tablets,null,null
antipsychotic,BNF,0402010AGAAAAAA,Ziprasidone 40mg capsules,null,null
antipsychotic,BNF,0402010AGBBAAAA,Zeldox 40mg capsules,null,null
antipsychotic,BNF,0402010AIAAAAAA,Lurasidone 18.5mg tablets,null,null
antipsychotic,BNF,0402010AIAAABAB,Lurasidone 37mg tablets,null,null
antipsychotic,BNF,0402010AIAAACAC,Lurasidone 74mg tablets,null,null
antipsychotic,BNF,0402010AIBBAAAA,Latuda 18.5mg tablets,null,null
antipsychotic,BNF,0402010AIBBABAB,Latuda 37mg tablets,null,null
antipsychotic,BNF,0402010AIBBACAC,Latuda 74mg tablets,null,null
antipsychotic,BNF,0402010AJAAAAAA,Cariprazine 1.5mg capsules,null,null
antipsychotic,BNF,0402010AJAAABAB,Cariprazine 3mg capsules,null,null
antipsychotic,BNF,0402010AJAAACAC,Cariprazine 4.5mg capsules,null,null
antipsychotic,BNF,0402010AJAAADAD,Cariprazine 6mg capsules,null,null
antipsychotic,BNF,0402010AJBBAAAA,Reagila 1.5mg capsules,null,null
antipsychotic,BNF,0402010AJBBABAB,Reagila 3mg capsules,null,null
antipsychotic,BNF,0402010AJBBACAC,Reagila 4.5mg capsules,null,null
antipsychotic,BNF,0402010AJBBADAD,Reagila 6mg capsules,null,null
antipsychotic,BNF,0402010B0AAAAAA,Benperidol 250microgram tablets,null,null
antipsychotic,BNF,0402010B0BBAAAA,Anquil 250microgram tablets,null,null
antipsychotic,BNF,0402010C0AAAAAA,Clozapine 25mg tablets,null,null
antipsychotic,BNF,0402010C0AAABAB,Clozapine 100mg tablets,null,null
antipsychotic,BNF,0402010C0AAACAC,Clozapine 50mg tablets,null,null
antipsychotic,BNF,0402010C0AAADAD,Clozapine 200mg tablets,null,null
antipsychotic,BNF,0402010C0AAAEAE,Clozapine 50mg/ml oral suspension sugar free,null,null
antipsychotic,BNF,0402010C0AAAFAF,Clozapine 100mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010C0AAAHAH,Clozapine 12.5mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010C0AAAIAI,Clozapine 25mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010C0AAAJAJ,Clozapine 50mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010C0AAAKAK,Clozapine 100mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010C0AAALAL,Clozapine 200mg orodispersible tablets sugar free,null,null
antipsychotic,BNF,0402010C0BBAAAA,Clozaril 25mg tablets,null,null
antipsychotic,BNF,0402010C0BBABAB,Clozaril 100mg tablets,null,null
antipsychotic,BNF,0402010C0BCAAAA,Denzapine 25mg tablets,null,null
antipsychotic,BNF,0402010C0BCABAB,Denzapine 100mg tablets,null,null
antipsychotic,BNF,0402010C0BCACAC,Denzapine 50mg tablets,null,null
antipsychotic,BNF,0402010C0BCADAD,Denzapine 200mg tablets,null,null
antipsychotic,BNF,0402010C0BCAEAE,Denzapine 50mg/ml oral suspension,null,null
antipsychotic,BNF,0402010C0BDAAAA,Zaponex 25mg tablets,null,null
antipsychotic,BNF,0402010C0BDABAB,Zaponex 100mg tablets,null,null
antipsychotic,BNF,0402010C0BDACAH,Zaponex 12.5mg orodispersible tablets,null,null
antipsychotic,BNF,0402010C0BDADAI,Zaponex 25mg orodispersible tablets,null,null
antipsychotic,BNF,0402010C0BDAEAJ,Zaponex 50mg orodispersible tablets,null,null
antipsychotic,BNF,0402010C0BDAFAK,Zaponex 100mg orodispersible tablets,null,null
antipsychotic,BNF,0402010C0BDAGAL,Zaponex 200mg orodispersible tablets,null,null
antipsychotic,BNF,0402010D0AAA2A2,Chlorpromazine 100mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010D0AAA3A3,Chlorpromazine 50mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010D0AAABAB,Chlorpromazine 25mg/5ml oral solution,null,null
antipsychotic,BNF,0402010D0AAAFAF,Chlorpromazine 100mg/5ml oral solution,null,null
antipsychotic,BNF,0402010D0AAAHAH,Chlorpromazine 10mg tablets,null,null
antipsychotic,BNF,0402010D0AAAIAI,Chlorpromazine 25mg tablets,null,null
antipsychotic,BNF,0402010D0AAAJAJ,Chlorpromazine 50mg tablets,null,null
antipsychotic,BNF,0402010D0AAAKAK,Chlorpromazine 100mg tablets,null,null
antipsychotic,BNF,0402010D0AAAMAM,Chlorpromazine 50mg/2ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010D0AAARAR,Chlorpromazine 100mg suppositories,null,null
antipsychotic,BNF,0402010D0AAASAS,Chlorpromazine 25mg suppositories,null,null
antipsychotic,BNF,0402010D0AAAVAV,Chlorpromazine 25mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010D0AABBBB,Chlorpromazine 12.5mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010D0AABDBD,Chlorpromazine 10mg capsules,null,null
antipsychotic,BNF,0402010D0BDABAI,Largactil 25mg tablets,null,null
antipsychotic,BNF,0402010D0BDAFAP,Largactil Forte 100mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010D0BDALAM,Largactil 50mg/2ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010F0AAABAB,Chlorprothixene 50mg tablets,null,null
antipsychotic,BNF,0402010H0AAAAAA,Flupentixol 3mg tablets,null,null
antipsychotic,BNF,0402010H0BBAAAA,Depixol 3mg tablets,null,null
antipsychotic,BNF,0402010I0AAABAB,Fluphenazine 1mg tablets,null,null
antipsychotic,BNF,0402010J0AAA4A4,Haloperidol 5mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AAA5A5,Haloperidol 250micrograms/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AAA6A6,Haloperidol 2mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AAA7A7,Haloperidol 1mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AAA8A8,Haloperidol 500micrograms/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AAAAAA,Haloperidol 500microgram capsules,null,null
antipsychotic,BNF,0402010J0AAACAC,Haloperidol 5mg/1ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010J0AAAGAG,Haloperidol 10mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010J0AAAIAI,Haloperidol 500microgram tablets,null,null
antipsychotic,BNF,0402010J0AAAJAJ,Haloperidol 1.5mg tablets,null,null
antipsychotic,BNF,0402010J0AAAKAK,Haloperidol 5mg tablets,null,null
antipsychotic,BNF,0402010J0AAALAL,Haloperidol 10mg tablets,null,null
antipsychotic,BNF,0402010J0AAAMAM,Haloperidol 20mg tablets,null,null
antipsychotic,BNF,0402010J0AABBBB,Haloperidol 1.5mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AABCBC,Haloperidol 5mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010J0AABDBD,Haloperidol 25micrograms/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AABKBK,Haloperidol 2.5mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010J0AABNBN,Haloperidol 200micrograms/ml oral solution sugar free,null,null
antipsychotic,BNF,0402010J0BBAABC,Dozic 5mg/5ml oral solution,null,null
antipsychotic,BNF,0402010J0BDACAG,Haldol 2mg/ml oral solution,null,null
antipsychotic,BNF,0402010J0BDAEAC,Haldol 5mg/1ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010J0BEAAAA,Serenace 500microgram capsules,null,null
antipsychotic,BNF,0402010J0BEACAK,Serenace 5mg tablets,null,null
antipsychotic,BNF,0402010J0BHAABN,Halkid 200micrograms/ml oral solution,null,null
antipsychotic,BNF,0402010K0AAAAAA,Levomepromazine 25mg tablets,null,null
antipsychotic,BNF,0402010K0AAADAD,Levomepromazine 6.25mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010K0AAAFAF,Levomepromazine 25mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010K0AAAGAG,Levomepromazine 5mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010K0AAAHAH,Levomepromazine 50mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010K0AAALAL,Levomepromazine 2.5mg/5ml oral solution,null,null
antipsychotic,BNF,0402010K0AAAMAM,Levomepromazine 6mg tablets,null,null
antipsychotic,BNF,0402010K0AAAQAQ,Levomepromazine 3mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010K0AAARAR,Levomepromazine 2.5mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010K0AAASAS,Levomepromazine 62.5mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010K0AAAUAU,Levomepromazine 6mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010K0AAAVAV,Levomepromazine 50mg tablets,null,null
antipsychotic,BNF,0402010K0BCAAAA,Nozinan 25mg tablets,null,null
antipsychotic,BNF,0402010K0BDAAAM,Levinan 6mg tablets,null,null
antipsychotic,BNF,0402010L0AAAAAA,Levomepromazine 25mg/1ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010L0BBAAAA,Nozinan 25mg/1ml solution for injection ampoules,null,null
antipsychotic,BNF,0402010P0AAACAC,Pericyazine 10mg/5ml oral solution,null,null
antipsychotic,BNF,0402010P0AAADAD,Pericyazine 2.5mg tablets,null,null
antipsychotic,BNF,0402010P0AAAEAE,Pericyazine 10mg tablets,null,null
antipsychotic,BNF,0402010Q0AAACAC,Perphenazine 2mg tablets,null,null
antipsychotic,BNF,0402010Q0AAADAD,Perphenazine 4mg tablets,null,null
antipsychotic,BNF,0402010Q0BBAAAC,Fentazin 2mg tablets,null,null
antipsychotic,BNF,0402010R0AAABAB,Pimozide 4mg tablets,null,null
antipsychotic,BNF,0402010R0AAAHAH,Pimozide 2mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010R0BBABAB,Orap 4mg tablets,null,null
antipsychotic,BNF,0402010S0AAADAD,Promazine 25mg/5ml oral solution,null,null
antipsychotic,BNF,0402010S0AAAEAE,Promazine 25mg tablets,null,null
antipsychotic,BNF,0402010S0AAAFAF,Promazine 50mg tablets,null,null
antipsychotic,BNF,0402010S0AAAIAI,Promazine 50mg/5ml oral solution,null,null
antipsychotic,BNF,0402010S0AAALAL,Promazine 25mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010S0AAANAN,Promazine 50mg/5ml oral suspension,null,null
antipsychotic,BNF,0402010S0AAAQAQ,Promazine 10mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010S0BDAAAE,Prazine 25mg tablets,null,null
antipsychotic,BNF,0402010T0AAAAAA,Zuclopenthixol 2mg tablets,null,null
antipsychotic,BNF,0402010T0AAABAB,Zuclopenthixol 10mg tablets,null,null
antipsychotic,BNF,0402010T0AAACAC,Zuclopenthixol 25mg tablets,null,null
antipsychotic,BNF,0402010T0BBAAAA,Clopixol 2mg tablets,null,null
antipsychotic,BNF,0402010T0BBABAB,Clopixol 10mg tablets,null,null
antipsychotic,BNF,0402010T0BBACAC,Clopixol 25mg tablets,null,null
antipsychotic,BNF,0402010U0AAAEAE,Sulpiride 200mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010U0AAAHAH,Sulpiride 200mg tablets,null,null
antipsychotic,BNF,0402010U0AAAMAM,Sulpiride 50mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010U0AAANAN,Sulpiride 200mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010U0AAAQAQ,Sulpiride 400mg tablets,null,null
antipsychotic,BNF,0402010U0AAAVAV,Sulpiride 250mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010U0AAAYAY,Sulpiride 500mg/5ml oral liquid,null,null
antipsychotic,BNF,0402010U0BBAAAH,Dolmatil 200mg tablets,null,null
antipsychotic,BNF,0402010U0BBABAQ,Dolmatil 400mg tablets,null,null
antipsychotic,BNF,0402010W0AAACAC,Thioridazine 25mg/5ml oral solution,null,null
antipsychotic,BNF,0402010W0AAAEAE,Thioridazine 10mg tablets,null,null
antipsychotic,BNF,0402010W0AAAFAF,Thioridazine 25mg tablets,null,null
antipsychotic,BNF,0402010W0AAAGAG,Thioridazine 50mg tablets,null,null
antipsychotic,BNF,0402010W0AAAHAH,Thioridazine 100mg tablets,null,null
antipsychotic,BNF,0402010X0AAAAAA,Trifluoperazine 2mg modified-release capsules,null,null
antipsychotic,BNF,0402010X0AAAFAF,Trifluoperazine 1mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010X0AAAHAH,Trifluoperazine 1mg tablets,null,null
antipsychotic,BNF,0402010X0AAAIAI,Trifluoperazine 5mg tablets,null,null
antipsychotic,BNF,0402010X0AAAKAK,Trifluoperazine 5mg/5ml oral solution sugar free,null,null
antipsychotic,BNF,0402010X0BBABAI,Stelazine 5mg tablets (Mercury Pharma),null,null
antipsychotic,BNF,0402010X0BBAJAK,Stelazine Forte 1mg/ml oral solution,null,null
arb,BNF,0205052A0AAAAAA,Irbesartan 150mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052A0AAABAB,Irbesartan 300mg / Hydrochlorothiazide 12.5mg tablets,null,null
arb,BNF,0205052A0AAACAC,Irbesartan 300mg / Hydrochlorothiazide 25mg tablets,null,null
arb,BNF,0205052A0BBAAAA,CoAprovel 150mg/12.5mg tablets,null,null
arb,BNF,0205052A0BBABAB,CoAprovel 300mg/12.5mg tablets,null,null
arb,BNF,0205052A0BBACAC,CoAprovel 300mg/25mg tablets,null,null
arb,BNF,0205052AEAAAAAA,Sacubitril 49mg / Valsartan 51mg tablets,null,null
arb,BNF,0205052AEAAABAB,Sacubitril 97mg / Valsartan 103mg tablets,null,null
arb,BNF,0205052AEAAACAC,Sacubitril 24mg / Valsartan 26mg tablets,null,null
arb,BNF,0205052AEBBAAAA,Entresto 49mg/51mg tablets,null,null
arb,BNF,0205052AEBBABAB,Entresto 97mg/103mg tablets,null,null
arb,BNF,0205052AEBBACAC,Entresto 24mg/26mg tablets,null,null
arb,BNF,0205052C0AAAAAA,Candesartan 2mg tablets,null,null
arb,BNF,0205052C0AAABAB,Candesartan 4mg tablets,null,null
arb,BNF,0205052C0AAACAC,Candesartan 8mg tablets,null,null
arb,BNF,0205052C0AAADAD,Candesartan 16mg tablets,null,null
arb,BNF,0205052C0AAAHAH,Candesartan 32mg tablets,null,null
arb,BNF,0205052C0AAAIAI,Candesartan 4mg/5ml oral liquid,null,null
arb,BNF,0205052C0AAAJAJ,Candesartan 8mg/5ml oral liquid,null,null
arb,BNF,0205052C0BBAAAA,Amias 2mg tablets,null,null
arb,BNF,0205052C0BBABAB,Amias 4mg tablets,null,null
arb,BNF,0205052C0BBACAC,Amias 8mg tablets,null,null
arb,BNF,0205052C0BBADAD,Amias 16mg tablets,null,null
arb,BNF,0205052C0BBAEAH,Amias 32mg tablets,null,null
arb,BNF,0205052I0AAAAAA,Irbesartan 75mg tablets,null,null
arb,BNF,0205052I0AAABAB,Irbesartan 150mg tablets,null,null
arb,BNF,0205052I0AAACAC,Irbesartan 300mg tablets,null,null
arb,BNF,0205052I0AAAFAF,Irbesartan 150mg/5ml oral suspension,null,null
arb,BNF,0205052I0AAAGAG,Irbesartan 300mg/5ml oral suspension,null,null
arb,BNF,0205052I0AAAMAM,Irbesartan 100mg/5ml oral suspension,null,null
arb,BNF,0205052I0BBAAAA,Aprovel 75mg tablets,null,null
arb,BNF,0205052I0BBABAB,Aprovel 150mg tablets,null,null
arb,BNF,0205052I0BBACAC,Aprovel 300mg tablets,null,null
arb,BNF,0205052I0BEAAAA,Ifirmasta 75mg tablets,null,null
